type,sub_type,text,listPrice,sqft,stories,beds,baths,baths_full,baths_full_calc,garage,year_built
mobile,,"Affordable living with great updates! This inviting mobile home sits on a rented lot and offers comfortable, easy single-level living. The home features 2 bedrooms and 2 full bathrooms, giving you a nice bit of space and privacy. Major systems have already been addressed for you new central A/C in 2025, with siding, roof, furnace, and water heater all replaced within the last 9 years. The home comes fully equipped with a refrigerator, washer, and dryer, so you can move right in without extra hassle. Outside, youll appreciate the included shed for additional storage or hobby space. Whether youre looking to downsize, simplify, or make an affordable home your own, this property offers solid value and peace of mind with its recent updates. The Buyer will need to qualify for a lease with the Mobile Home Park The Mobile Home Park will require an application and they do a background check for a small fee. Rent is approximately $440.00 a month with all fees added, (to be verified by Buyer). Square Footage is approximate and to be verified by Buyer.",28500.0,980.0,2.0,2.0,2.0,2.0,2.0,,1976.0
mobile,,"BACK ON MARKET. LAST BUYER HAD A DOG THAT WAS 47 LBS. MAX ALLOWED IS 40LBS. Lakefront Opportunity on Silver Lake in Wisconsin. PRIVATE PIER AND SHED RIGHT ON THE LAKE DIRECTLY OUSIDE YOUR DOOR!!! Affordable lakefront home with direct water access and two private piers located in the Lakecrest Shores community (you do not own the land, just the trailer home). Two units are available right next door to each other. This is the larger 2 bedroom unit and it has much to offer: updated HVAC, plumbing, electrical, windows and insulation within the past 10 years. Nice redone kitchen with stained oak cabinets and granite counters and updated appliances. Full bath with double granite sinks and tiled shower. Used to be a 3 bedroom but owners made an awesome utility room with stacked washer/dryer and water softener and tons of storage. Ideal for buyers seeking year-round or seasonal lake living with low-maintenance convenience. Approximate lot rent: $845/month, covering taxes, sewer, and garbage. Residents are responsible for their own lawn care and snow removal. Owner-occupant only; rentals are not permitted. A rare chance to secure affordable lakefront living on Silver Lake with excellent water access and updated systems throughout.",75000.0,,,2.0,1.0,1.0,1.0,,
mobile,,"3 Lots! 020-01918-0000, 1917 and 1919 totaling 2.22 acres. Nice quiet subdivision 20 minutes from Wisconsin Dells! This 1979 singlewide mobile home is on one lot and then the other 2 lots are on each side. No neighbors on top of you!",112500.0,840.0,1.0,2.0,1.0,1.0,1.0,,1979.0
mobile,,"Very well maintained 3 bedroom 2 bath 2018 single wide manufactured home in Reedsburg with close proximity to schools, shopping and parks. Home offers split bedroom floor plan with a very large primary bedroom, primary bathroom and large closet. Newer kitchen appliances in this affordable home! Buyer will need to be pre-approved by the Park Management.",65000.0,1165.0,,3.0,2.0,2.0,2.0,,2018.0
mobile,,"Own your own home in a quiet, well-maintained neighborhood! This 2 bed/2 bath home has plenty of living space. Every day could feel like a vacation! Call us today to schedule a showing and see all the benefits of living in Lakeside Terrace, a professionally managed community. Ask about our special incentive programs! This one won't last long!",66900.0,,,2.0,2.0,2.0,2.0,,2022.0
mobile,,"Well-maintained, single-owner 2-bedroom manufactured home located in Lake Shore Landing. Relax on the deck and take in peaceful views of the nearby pond. The kitchen offers abundant cabinets and generous counter space, while the spacious living room features windows on both sides, filling the space with natural light. Monthly lot rent of $350 includes a single-car garage and lawn mowing, with optional snow plowing of the driveway available for a small additional fee.",95000.0,1152.0,,2.0,1.0,1.0,1.0,1.0,1997.0
mobile,,"2020 MidCountry | 3 Bed, 2 Bath | Approx. 950 sq ft This well-maintained 2020 MidCountry home offers a comfortable and flexible layout withtwo spacious bedroomsand athird smaller roomthat's perfect for a home office, playroom, hobby space, or extra storage. Fridge and stove included 8x10 storage shed Approx. 14ft x 68ft in size Located in a quiet community, this home is move-in ready and offers both functionality and value. Community Details: Use our payment estimator to estimate your monthly payment. The calculator is on our website under each home listing, just scroll down towards the bottom of the page and you'll see it. We only sell to people who live in our community. This home isn't available to be moved out of the park. This for sale only, not for rent nor rent-to-own. We run a background, credit, and public record check on all residents that are 18 and over. We are a fair housing community. Lot rent is $440, and it includes trash services and water. Sewer, electric, and gas need to be paid separately.",63000.0,952.0,,3.0,2.0,2.0,2.0,,2020.0
land,,"Choose from 31 mostly wooded lots in Shawano's newest subdivision, Woodland Trails, starting at $54,000. Developer can build to suit or you can choose a builder of your choice. Each parcel is nearly a half acre or more. Some lots support exposed or walkout lower level. Many level and cul-de-sac choice lots located in convenient area with close highway access for easy commute. All utilities are into the lots including water, sewer, natural gas and Internet. Physical Address: [Redacted Entity] Shawano, WI 54166",56500.0,,,,,,,,
mobile,,"GREAT opportunity in Blackhawk Manor! This 3-bedroom, 2-bathroom HAS NEW FLOORING THROUGH OUT! NEW COUNTERTOPS AND ready for its next owner to make it theirs! . Located in Blackhawk Manor community, buyers must complete an application and receive park approval prior to residency. The home features a side deck-great for relaxing or entertaining-and a convenient outdoor storage shed for extra space. Inside, you'll find a functional layout with plenty of room to personalize and update to your style. Whether you're searching for a place to call home or a smart investment opportunity, this property offers a fantastic starting point in a friendly community setting. MANUFACTURED - NO LAND measurements are approximate. Buyer to verify if important",34000.0,1064.0,,3.0,2.0,2.0,2.0,,1989.0
mobile,,"Looking for the perfect fishing cabin or summer getaway? This cozy 10x50 mobile home at Falling Rock Road Resort in Eastman, WI is just minutes from the Mississippi River and a public boat ramp near Lynxville. Enjoy easy access to world-class fishing, boating, and the laid-back river lifestyleall only 10 miles from Prairie du Chien. The home offers comfortable living space, a covered deck, and a peaceful setting surrounded by nature. Whether youre looking for a weekend escape, seasonal home, or affordable place to enjoy the Driftless Region, this spot checks all the boxes. Personal Property sale 10x50 mobile home no Real estate being sold.",25000.0,500.0,,1.0,1.0,1.0,1.0,,1967.0
land,,Almost half an acre of land tucked away in the Village of Vesper! Village will pay 40% toward water and sewer hookup. Need more room? Plenty of neighboring lots are available! Call for your showing today!!,15000.0,,,,0.0,,,,
single_family,,"Welcome to the Kendall floor plan. To build this home new would cost $546, 044! Huge savings on this home! stunning 4-bedroom, 2-story home will be complete January 2025, in the highly sought-after Gloverdale community! This home features an inviting open layout with oversized windows that flood the space with natural light, creating a bright and airy atmosphere. The luxurious primary suite offers a private retreat, and with 3 additional bedrooms upstairs, there is plenty of space for all your needs. Situated on a serene full basement homesite and built by an award-winning builder, this home perfectly blends elegance and quality craftsmanship.",499900.0,2385.0,2.0,4.0,3.0,2.0,2.0,3.0,2025.0
mobile,,"Discover the perfect blend of comfort and charm in this 2-bedroom plus loft, 1-bath home nestled in the desirable Camp Delton Club (www.campdelton.com). Enjoy peaceful mornings on the two-tier covered deck for that extra outdoor living space, cozy evenings by the fire pit with your outdoor movie screen for movie night. Just a short walk to Mirror Lake-bring your boat or kayak and take in the serene beauty of the water. Stroll to Mirror Lake State Park's scenic trails or unwind at the community's outdoor pools. This place has what you are seeking, a relaxing weekend retreat or more, with the best of Wisconsin Dells attraction minutes down the road while living surrounded by nature! Do not delay setup your showing today! This Home comes turn-key just bring your suitcase.",104900.0,400.0,,2.0,1.0,1.0,1.0,,1993.0
land,,"Discover prime real estate in Oshkosh, WI: 16.48 acres of vacant land, zoned General Agriculture, conveniently situated just off Highway [Redacted Entity] frontage. With its strategic location, this property presents an excellent opportunity for industrial development or relocation to the vibrant Fox Valley. Don't miss the chance to make your mark in this sought-after area.",1977600.0,,,,,,,,
mobile,,"THIS IS A MANUFACTURED HOME AND WILL NEED NON TRADITIONAL FINANCING! MONTHLY LOT RENTAL IS $825 AND INCLUDES GARBAGE PICK UP AND MAINTENANCE OF THE ROADS! Other fees will be sewer/water ($25-$35/month) and personal property tax of approx $98/month. 2 pets allowed, 1 cat and 1 dog or 2 cats, dog breeds limited. This 3-bedroom, 2-bath beauty offers low-maintenance living at its finest. The open-concept design features a spacious Great Room and a huge kitchen complete with all appliances included. Updates throughout include new faucets, LED lighting, black hardware, and newer Faur blinds. All major appliances are just a few years old, and garage is insulated. Move-in ready and designed for modern comfort!",145000.0,1620.0,1.0,3.0,2.0,2.0,2.0,2.0,2017.0
mobile,,"Come see this newly updated manufactured home in this quite and quant neighborhood. This home's upgrades include central air, flooring, skirting, cabinets, appliances and much more. Up to 2 pets are allowed at no cost. Lot Rent is $647/month and includes garbage, water and other utilites are paid separately. Must be park approved",80000.0,1280.0,,3.0,2.0,2.0,2.0,1.0,2002.0
land,,"New Suamico subdivision, close to schools. Fully improved lots. Won't last long. Property is subject to Village impact fees due with the issuance of a building permit and are the buyer's responsibility. Seller will not furnish GAP endorsement. Restrictive covenants are on page 2 of the recorded plat.",99500.0,,,,,,,,
mobile,,"3BR/2BA well maintained manufactured home in a quiet country community just 5 minutes from Monroe. Spacious open-concept living room, kitchen, and dining area. Home is in a peaceful setting with convenient access to shopping, dining, and schools. Affordable, low-maintenance living - schedule your showing today! Lot rent is $500, water and trash included. SELLER FINANCING IS AVAILABLE.",75000.0,924.0,1.0,3.0,2.0,2.0,2.0,,2000.0
land,,"Phase II of the rapidly growing Waterview Heights Subdivision is now available! These exclusive builder-only lots are ready for development, with construction slots currently booking into Q2 of 2026. Turnkey home packages are available for qualified buyers. Call today to learn more about our building process or to schedule a lot tour! Next to a future park!",79900.0,,,,,,,,
mobile,,"Own your own home in a quiet, well-maintained neighborhood! This 3 bed/2 bath home has plenty of living space. Every day could feel like a vacation! Call us today to schedule a showing and see all the benefits of living in Lakeside Terrace, a professionally managed community. Ask about our special incentive programs! This one won't last long!",82900.0,,,3.0,2.0,2.0,2.0,,2025.0
mobile,,"Lake Superior View and Great Location! Just a few blocks from downtown Bayfield sits this 3 bedroom, 3 bath manufactured home with 2 car garage on large city lot. Home has a great layout and large rooms, but needs alot of repairs and handy work.The price reflects the needs of the home.",125000.0,1680.0,1.0,3.0,3.0,2.0,2.0,2.0,1993.0
mobile,,"Welcome to your new quiet and peaceful home. This 3 bedroom/2 bath has alot to offer. It is nestled between Baraboo and Wisconsin Dells, being close enough for the fun, but far enough away to be it of the hustle and bustle. Large corner lot with plenty of room for activities.",115000.0,1400.0,,3.0,2.0,2.0,2.0,,2005.0
land,,"Here is your opportunity to build that dream home on a nice quiet, peaceful lot on 0.61 acre. Sewer, Water, Electric, and Gas will be at the lot line. Property will be surveyed by the seller. It is partially wooded. You are only a minute from downtown Wittenberg where you have everything at your fingertips. You are also only a half hour from the Wausau, Antigo, and Shawano areas. Come take a look today. You will be glad you did! The property is NOT in a flood plain. The current Keegan Court is currently a gravel road but the Village of Wittenberg has agreed to pave the street. Sellers also welcome spec home builders to build a spec home in the subdivision.",19900.0,,,,0.0,,,,
land,,"Desirable lakefront lot on Island Lake with 125' of frontage! Fish, Swim, Kayak or Paddleboard from your back yard or enjoy a sunny afternoon on your sandy beach. Located next to a culvert connecting 2 lakes you can easily explore both via kayak. Castle Rock Lake is nearby offering more outdoor recreational fun. Fishing, biking, golfing, hiking, boating, sailing, jet skiing and more activities are all nearby! Located 1 hour from Madison and 25 minutes to Wisconsin Dells, this is a perfect lot to build your dream home or vacation retreat! Includes access to a boat slip on Castle Rock Lake and a clubhouse complete with indoor pool/workout room/tennis/basketball/pickleball/sand volleyball and a playground. HOA fees and restrictive covenants apply to protect your investment. Take a look soon!",89900.0,,,,,,,,
mobile,,"Beautifully updated 3-bedroom, 2-bath double-wide home in a convenient location near local shopping and amenities. Recent improvements include a new air conditioning unit, washer and dryer, and an outdoor storage shed. This well-maintained property is truly move-in ready. Schedule your showing todaythis one wont last long!",139900.0,1232.0,,3.0,2.0,2.0,2.0,,2022.0
mobile,,THIS IS A WICK HOME BUT SITS IN THE WHEATLAND ESTATE PARK - YOU DO NOT OWN THE LAND YOU PAY RENT FOR THE SPACE THIS HAS A UTILITY SHED ALSO.,65000.0,1460.0,1.0,3.0,2.0,2.0,2.0,,1999.0
land,,"Great opportunity to build on this 0.55 acre of land. Gas, Electric, Sewer, and Water are to the lot line. Only a minute away from downtown Wittenberg which has your every need met. And only one half hour from the Wausau, Antigo, and Shawano areas. This property is not considered in a Flood Plain. Located on the corner of Nicholas Avenue and Grandview Avenue. You have the option of choosing a different lot and/or buying more than one lot. Come take a look and see for yourself! There is also the potential to build duplexes and/or condos on Keegan Court. Call for details. Sellers also welcome spec home builders to build in the subdivision.",19900.0,,,,0.0,,,,
single_family,,"Move-In Ready! Built with pride by Chippewa Valley Contracting, LLC, this ZERO ENTRY home perfectly balances modern design, smart layout, and everyday comfort. Step inside and youre greeted by a bright, open-concept great room with vaulted ceilingsmade for cozy nights in or entertaining your favorite crew. The kitchen steals the show with solid-surface counters, tons of prep space, and a layout any home chef will love. Main-level perks include a mudroom, laundry + half bath combo, a private primary suite, and a Jack-and-Jill bath connecting the two additional bedrooms. Natural light floods through oversized windows, highlighting the custom cabinetry and quality finishes throughout. Head downstairs to a finished lower-level family room (about 400 sq ft)ready for movie nights, game days, or a little extra hangout space. The 3-car garage is insulated, sheetrocked, and even prepped with a gas line for a future furnace. Outside, enjoy your 14x12 covered concrete patio and a partially wooded 0.88-acre lotplenty of room to play, relax, or plan that future toy shed. Lower level can be finished for $45k. Taxes based on lot only. Photos with grass are virtually created for those of you who have a difficult time visualizing!",492500.0,2129.0,1.0,3.0,3.0,2.0,2.0,3.0,2025.0
mobile,,"Own your own 3 bed/2 bath home! Make an appointment now to see this brand new home with plenty of space for you and your family. Call us to schedule your viewing of this feature-packed home in Oak Park Terrace, a well-maintained, professionally managed manufactured home community!",97900.0,,,3.0,2.0,2.0,2.0,,2023.0
mobile,,"1974 Hillcrest Mobile Home - Beautifully Rehabbed! This lovingly refreshed home has just completed a full beauty treatment-and it shows! The seller says, ""we touched everything"" and it truly feels like new again. Enjoy newer appliances, including stove and refrigerator, many new windows, fresh paint, and a bright, clean interior throughout. Step inside and be wowed by the HUGE front kitchen, New Breakfast Bar, and dining area-a rare find in homes of this size. The many windows filling the space with incredible natural light. A smart floor plan places the two bedrooms toward the back, giving everyone privacy. Outside, the home sits in a quiet cul-de-sac-no through traffic-just peace and privacy. Clean, bright, move-in ready, and beautifully updated. Popular Location.",52500.0,980.0,,2.0,1.0,1.0,1.0,,1974.0
land,,"Lot 18 Tanimarah Ridge. A new Livable Community by Don Tierney neighborhood. Minutes from Waunakee, Deforest and Lodi! It's in a gorgeous setting adjacent to Capitol Valley Park! Tanimarah Ridge offers a great variety of homesites, many with private yards that back up to greenspace and awesome walkout exposure. All of the homesites in Tanimarah Ridge are fully improved with water, sewer, electric and hi-speed internet, so you can start building your dream home right away. Located just north of Waunakee in the Lodi School District, Dane offers small town charm, a proud rural heritage, and convenient access to Madison as well as the shops and restaurants of Lodi, DeForest and Waunakee. It's only minutes away from I-90/94/39, so up north retreats are also very convenient.",99000.0,,,,,,,,
land,,"This property offers a million-dollar view from the top of the ridge, with the option to buy now and build later. Nearly 4 acres of pristine land, surrounded by untouched timber, overlooks the serene Deer Lake. The property features a yard shed, an older Sandpoint well, and survey stakes marking the boundaries. It's an incredible building site with abundant wildlife, including deer, turkey, and bear. The current owners had plans to build but have decided to stay where they are. Now, it's time to sell-this is a must-see opportunity!",54900.0,,,,,,,,
land,,"Lots 19, 20, 21 and 22 within Grandview Estates are zoned for commercial/business use. They offer high visibility from Hwy 16. The electrical grid is state of the art. It has been designed to accommodate electric vehicles. Installation of fiber optics has been secured, which will provide service speeds from 300MB to 2GB.",426990.0,,,,,,,,
mobile,,"Looking for a place away from all the hustle and bustle of the city? Right now, you could own a 3 bed/2 bath home for only $99, 900.00 plus lot fees. That's 1056 square feet of living space! This amazing home is in Highland Manor, a family-oriented, well-maintained manufactured home community. Call now to view this home and learn about our promotional offers!",99900.0,,,3.0,2.0,2.0,2.0,,2021.0
mobile,,"Lakeside Terrace, a professionally managed, well-maintained manufactured home community, currently has a 924 sq. ft. home with 3 bedrooms and 2 bathrooms for sale. Take advantage of this offer now and live in one of the state's most attractive areas. Call and schedule a viewing of this home and ask about our flexible financing options!",84900.0,,,3.0,2.0,2.0,2.0,,2022.0
land,,"Edgemont Estates is a small community of 14 lots surrounded by nature. Every parcel will back to nature, mature trees or a mature forest. The lots will be fully improved with under ground utilities, water and sewer, curb and gutter and sidewalks. To get to the location Hwy [Redacted Entity], south past Oakwood Road. Subdivision is under construction on the east side of Nicholson just north of East Elm Road. Lots will be ready to build on fall of 2025. We are currently taking reservations on the lots.",181900.0,,,,,,,,
mobile,,"Lakeside Terrace, a professionally managed, well-maintained manufactured home community, currently has a 924 sq. ft. home with 3 bedrooms and 2 bathrooms for sale. Take advantage of this offer now and live in one of the state's most attractive areas. Call and schedule a viewing of this home and ask about our current promotions!",72900.0,,,3.0,2.0,2.0,2.0,,2021.0
single_family,,"Newly Remodeled 3-Bedroom Ranch - BOTM due to previous financing fallthrough! Inspected & Ready to go! This beautifully updated 3-bedroom, 1.5-bath ranch with a spacious kitchen, dining area & in wall oven. This home is perfect for cooking and entertaining. Each bedroom is generously sized, offering comfort and versatility. Recent updates include a brand-new roof, updated electrical, a new water heater, concrete repairs, and fresh paint throughout, making this home truly move-in ready!Enjoy a detached garage and a nice yard. Conveniently located near shopping, dining, and major roadways, this home is a must-see! POF required w/ all offers. Schedule your showing TODAY!",179000.0,1056.0,1.0,3.0,2.0,1.0,1.0,1.0,1959.0
land,,"Vacant Commercial lot located in Weston! Excellent location to build your Business or Investment property! Located next to Hotels, popular local Restaurants, Medical Offices, a Senior Living Center, and a Kwik Trip! Property also sits just blocks away from access to Highway 29.",179000.0,,,,0.0,,,,
mobile,,"Highland Manor, a professionally managed, well-maintained manufactured home community, currently has a 1056 sq. ft. home with 3 bedrooms and 2 bathrooms for sale. Take advantage of this offer now and live in one of the state's most attractive areas. Call and schedule a viewing of this home and ask about our current promotions!",109900.0,,,3.0,2.0,2.0,2.0,,2020.0
land,,"APPROVED & READY for BUILDING PERMITS! New duplex lots in Arlington's Prairie View Subdivision only [Redacted Entity] line makes this an easy commute to the Madison area via Hwy 51 or 90/94. Lots feature curb & gutter, West side of Bell Circle will have a sidewalk/East will not, municipal sewer & water laterals to lot lines and underground utilities. NO neighbors to back up to on this lot. NO SPECIFIC BUILDER is required. Phase 4 has designated 5.78 acres as public parkland. Come home to the prairie in Arlington!",99900.0,,,,,,,,
mobile,,"Oak Park Terrace, a professionally managed, well-maintained manufactured home community, currently has a 1232 sq. ft. home with 3 bedrooms and 2 bathrooms for sale. Take advantage of this offer now and live in one of the state's most attractive areas. Call and schedule a viewing of this home and ask about our flexible financing options!",134900.0,,,3.0,2.0,2.0,2.0,,2023.0
mobile,,"Own your own home in a quiet, well-maintained neighborhood! This 3 bed/2 bath home has plenty of living space. Every day could feel like a vacation! Call us today to schedule a showing and see all the benefits of living in Highland Manor, a professionally managed community. Ask about our special incentive programs! This one won't last long!",99900.0,,,3.0,2.0,2.0,2.0,,2018.0
mobile,,"Find your place in the world at Highland Manor, a well-maintained, professionally managed manufactured home community. Right now, we are offering a 2021 model year, 1056 sq. ft., 3 bed/2 bath home for only $1, 795.00 per month, including site fees! You owe it to yourself to call our representatives and schedule a viewing of this home before someone else snaps it up!",89900.0,,,3.0,2.0,2.0,2.0,,2021.0
land,,"LOCATION!! On the edge of town and along the Fox River, you will find these oversized, buildable lots. The covenant protected Voyagers Landing Subdivision is waiting for you to build your dream home. This convenient location puts you near the public school system as well as Riverside Park. A shared permanent dock makes it easier to enjoy fishing, boating and other water recreational activities on the Fox River. It's just One more reason you will want to call Voyager's Landing home. Come see this beautiful subdivision in person and make your dreams a reality.",32980.0,,,,,,,,
mobile,,"Lakeside Terrace, a professionally managed, well-maintained manufactured home community, currently has a 960 sq. ft. home with 2 bedrooms and 2 bathrooms for sale. Take advantage of this offer now and live in one of the state's most attractive areas. Call and schedule a viewing of this home and ask about our current promotions!",79900.0,,,2.0,2.0,2.0,2.0,,2024.0
mobile,,"Own your own home in a quiet, well-maintained neighborhood! This 2 bed/2 bath home has plenty of living space. Every day could feel like a vacation! Call us today to schedule a showing and see all the benefits of living in Highland Manor, a professionally managed community. Ask about our special incentive programs! This one won't last long!",95900.0,,,2.0,2.0,2.0,2.0,,2022.0
mobile,,"Mobile home on rented lot #106 and within a mobile home community. Close to City of Green Lake, Green Lake Conference Center, Princeton, Big Green Lake, Lawsonia and Tuscumbia Golf Courses. The lot has tall trees in front and a fenced backyard for added privacy and there is a firepit. There is a 12x20 shed for additional storage. Private driveway for parking. Small deck at the front of the home shaded by the tall pines. Very homey feel inside with shiplap, updated LVP flooring, updated and spacious bathroom, main level laundry area, newer windows, roof is metal and was double sealed in 2025, exterior was painted 7 yrs ago, water heater is electric and 7 yrs old per seller. Lot rent per mo is $475+water/sewer usage+tax. Security Deposit is $475. Seller pays own gas and electric with Alliant Energy. Garbage pick up included.",49900.0,784.0,1.0,2.0,1.0,1.0,1.0,,1980.0
mobile,,"Ready for some fun in the sun? Right now, you can purchase a 2020 2 bed/2 bath, 1024 sq. ft. home for only $79, 900.00 plus lot fees. This home is located in Oak Park Terrace, a family-oriented, professionally managed manufactured home community. Call today and make an appointment to view this home.",79900.0,,,2.0,2.0,2.0,2.0,,2020.0
land,,Listing agent is related to sellers. Should perk for conventional septic system.,45000.0,,,,,,,,
mobile,,"Own your own home in a quiet, well-maintained neighborhood! This 3 bed/2 bath home has plenty of living space. Every day could feel like a vacation! Call us today to schedule a showing and see all the benefits of living in Oak Park Terrace, a professionally managed community. Ask about our special incentive programs! This one won't last long!",119900.0,,,3.0,2.0,2.0,2.0,,2021.0
land,,Highly visible site on Hwy [Redacted Entity] in Hawkeye Business Park. Adjacent to additional commercial and industrial sites. Large residential nearby. City streets and utilities with a build ready site. Priced at only $4.50/Sq Ft,5.0,,,,,,,,
land,,"Introducing River Glen! Nestled in the quaint and charming town of Burlington, this brand-new community by Bear Homes offers 32 desirable homesites along the scenic Fox River. With the convenience of municipal water and sewer, you can build your dream home with a trusted local builder. Don't miss the chance to be among the first to secure your spot in this fabulous new neighborhood!",154900.0,,,,,,,,
mobile,,"If you're looking for a beautiful place to call home, consider Lakeside Terrace, a well-maintained, all-ages, manufactured home community. Right now, you could purchase a 2021 3 bed/2 bath home with 924 sq. ft. of space in Lakeside Terrace for only $73, 900.00 plus lot fees. That's a deal worth investigating! Call to schedule a viewing and learn about our promotional options!",73900.0,,,3.0,2.0,2.0,2.0,,2021.0
mobile,,"Oak Park Terrace, a professionally managed, well-maintained manufactured home community, currently has a 1120 sq. ft. home with 3 bedrooms and 2 bathrooms for sale. Take advantage of this offer now and live in one of the state's most attractive areas. Call and schedule a viewing of this home and ask about our current promotions!",118900.0,,,3.0,2.0,2.0,2.0,,2018.0
mobile,,"Own your own 3 bed/2 bath home! Make an appointment now to see this brand new home with plenty of space for you and your family. Call us to schedule your viewing of this feature-packed home in Highland Manor, a well-maintained, professionally managed manufactured home community!",129900.0,,,3.0,2.0,2.0,2.0,,2025.0
mobile,,"What's better than an apartment? Renting a home at Oak Park Terrace, a family-friendly, well-maintained, professionally managed manufactured home community. Right now, Oak Park Terrace, has a 3 bed/2 bath home available! Call us today to schedule a viewing and find out how easy it can be to move into a new home!",115900.0,,,3.0,2.0,2.0,2.0,,2023.0
mobile,,"Own your own home in a quiet, well-maintained neighborhood! This 2 bed/2 bath home has plenty of living space. Every day could feel like a vacation! Call us today to schedule a showing and see all the benefits of living in Lakeside Terrace, a professionally managed community. Ask about our special incentive programs! This one won't last long!",78900.0,,,2.0,2.0,2.0,2.0,,2022.0
mobile,,"Sq. Ft is agent measured, buyer to verify. Being sold as-is. This lakefront property offers approximately 320 feet of frontage and 4.5 acres of scenic privacy - perfect for outdoor enthusiasts and those seeking a peaceful retreat. The three-bedroom, two-bathroom home is ready for your finishing touches and offers a master bedroom with a large closet and its own private bathroom. A standout feature is the spacious 36x36 newer garage with potential for additional living space, complemented by two more garages (20x12 and 28x24) for all your storage needs. A 20x24 detached bunkhouse offers potential for extra space for guests or a cozy getaway. The dock is included, and you're just minutes from Phillips, WI and conveniently close to a boat landing. With endless potential and a spacious lot, this property is being sold as-is - dont miss your chance to own on Solberg Lake!",299000.0,1848.0,,3.0,2.0,2.0,2.0,9.0,1975.0
mobile,,"Own your own home in a quiet, well-maintained neighborhood! This 3 bed/2 bath home has plenty of living space. Every day could feel like a vacation! Call us today to schedule a showing and see all the benefits of living in Oak Park Terrace, a professionally managed community. Ask about our special incentive programs! This one won't last long!",98900.0,,,3.0,2.0,2.0,2.0,,2023.0
mobile,,"Oak Park Terrace, a professionally managed, well-maintained manufactured home community, currently has a 960 sq. ft. home with 3 bedrooms and 2 bathrooms for sale. Take advantage of this offer now and live in one of the state's most attractive areas. Call and schedule a viewing of this home and ask about our flexible financing options!",119900.0,,,3.0,2.0,2.0,2.0,,2023.0
land,,"This mostly cleared lot is a great opportunity to build within the city limits of Tomahawk. With city water and sewer already available at the lot line, much of the groundwork is done for you. Whether you're planning a future home, cabin, or investment project, this property offers a convenient in-town location while still giving you a bit of elbow room. A practical choice with the utilities you need and the space you want-ready when you are.",39000.0,,,,,,,,
land,,"Secure Lot 9 in the prestigious Bella Vista Estates of Menomonee Falls. This homesite offers northeastern orientation, full walkout exposure, and serene wetland viewsideal for creating a residence that harmonizes with its natural surroundings. Exclusively available for construction with Berg Custom Homes, renowned for their commitment to quality and personalized design, this lot presents a unique opportunity to craft a home tailored to your lifestyle. Located within the esteemed Hamilton School District, Bella Vista Estates combines the tranquility of a secluded countryside setting with convenient access to urban amenities.",220000.0,,,,,,,,
mobile,,"Ready for some fun in the sun? Right now, you can purchase a 2018 3 bed/2 bath, 1080 sq. ft. home for only $99, 900.00 plus lot fees. This home is located in Oak Park Terrace, a family-oriented, professionally managed manufactured home community. Call today and make an appointment to view this home.",99900.0,,,3.0,2.0,2.0,2.0,,2018.0
mobile,,"Own your own 3 bed/2 bath home! Make an appointment now to see this brand new home with plenty of space for you and your family. Call us to schedule your viewing of this feature-packed home in Lakeside Terrace, a well-maintained, professionally managed manufactured home community",69900.0,,,3.0,2.0,2.0,2.0,,2021.0
land,,nan,59900.0,,,,,,,,
mobile,,"Welcome home to this well maintained three bedroom, two bath home. Offering comfort, functionality, and easy Madison living. There is an open and inviting layout which creates a natural flow between the living, dining, and kitchen areas. Spacious rooms, enviable natural light and handy laundry hook- ups make this property ideal and ready for a lucky family.",92900.0,,,3.0,2.0,2.0,2.0,,2020.0
land,,"Final Phase of Howell Oaks! Level lot on corner of Madison Street andRetzer View Ct. Beautiful setting to build your forever home. Howell Oaks is nestled around the jewel of the Waukesha County Parks system, the Retzer Nature Center. Nearly [Redacted Entity] park system.",140000.0,,,,,,,,
mobile,,"Oak Park Terrace, a professionally managed, well-maintained manufactured home community, currently has a 1232 sq. ft. home with 3 bedrooms and 2 bathrooms for sale. Take advantage of this offer now and live in one of the state's most attractive areas. Call and schedule a viewing of this home and ask about our current promotions!",134900.0,,,3.0,2.0,2.0,2.0,,2023.0
land,,"Imagine building your dream home in Lakestone Estates, a beautiful setting just moments from the shores of Lake Wisconsin and surrounded by some of the area's best recreation. Enjoy close proximity to Devil's Lake State Park, Devil's Head Ski Resort, snowmobile trails, and the Great Sauk Trail, making this an ideal location for year-round adventure. Spacious homesites range from just under 1 acre to over 2 acres, offering flexibility for a variety of home designs including exposed lower levels and walk-out basements. Whether you're envisioning a luxury lake retreat or a home base for an active lifestyle, these lots provide room to make it your own. Lots 1-10 allow outbuildings, giving you the freedom to add extra space for boats, campers, snowmobiles, hobby workshops, or all the Midwest toys that come with living near the lake and trails. Bring your own Builder!",140000.0,,,,,,,,
mobile,,"Own your own home in a quiet, well-maintained neighborhood! This 2 bed/2 bath home has plenty of living space. Every day could feel like a vacation! Call us today to schedule a showing and see all the benefits of living in Oak Park Terrace, a professionally managed community. Ask about our special incentive programs! This one won't last long!",89900.0,,,2.0,2.0,2.0,2.0,,2024.0
mobile,,"Oak Park Terrace 525: A must see!! Looking to live in a well-maintained, urban area where everyday would feel like a vacation? You found the right place!! This beautiful 896 Sq/ft 2 bedroom 2 bathroom could be yours for only $87, 900.00 plus site rent. Don't miss out on this offer to live in ones of the states most preferred areas.",87900.0,,,2.0,2.0,2.0,2.0,,2021.0
